ID,AREA,DATA,DISTRICT,CTYSOSID,FIPS,FIPS2,CTYNAME,CNTY,COUNTY,PRECINCT_I,PRECINCT_N
4633,2.603156,676,073065,073065,13073,073,Columbia,36,COLUMBIA,065,Christ Sanctified
4634,3.545984,671,073060,073060,13073,073,Columbia,36,COLUMBIA,060,Col Cty Board of Edu
4635,1.054781,677,073070,073070,13073,073,Columbia,36,COLUMBIA,070,BLANCHARD PARK
4636,1.35937,681,073085,073085,13073,073,Columbia,36,COLUMBIA,085,Trinity Bapt Church
4637,1.559991,679,073076,073076,13073,073,Columbia,36,COLUMBIA,076,MARVIN METHODIST
4638,1.621255,691,073120,073120,13073,073,Columbia,36,COLUMBIA,120,GOLD CROSS EMS
4639,1.082529,692,073125,073125,13073,073,Columbia,36,COLUMBIA,125,CHURCH OF OUR SAVIOR
4640,1.632853,693,073130,073130,13073,073,Columbia,36,COLUMBIA,130,WEST ACRES BAPTIST
4641,1.586044,696,073134,073134,13073,073,Columbia,36,COLUMBIA,134,COL CTY MAIN LIBRARY
4642,2.914811,2328,245506,245506,13245,245,Richmond,121,RICHMOND,506,506
4643,2.645511,2325,245306,245306,13245,245,Richmond,121,RICHMOND,306,306
4644,2.590942,2336,245502,245502,13245,245,Richmond,121,RICHMOND,502,502
4645,1.218532,3107,245505,245505,13245,245,Richmond,121,RICHMOND,505,505
4646,0.517861,2340,245507,245507,13245,245,Richmond,121,RICHMOND,507,507
4647,2.116703,2338,245201,245201,13245,245,Richmond,121,RICHMOND,201,201
4648,0.309796,2324,245704,245704,13245,245,Richmond,121,RICHMOND,704,704
4649,0.724831,2321,245302,245302,13245,245,Richmond,121,RICHMOND,302,302
4650,0.279029,3102,245304,245304,13245,245,Richmond,121,RICHMOND,304,304
4651,0.895729,2320,245301,245301,13245,245,Richmond,121,RICHMOND,301,301
4652,1.023278,680,073080,073080,13073,073,Columbia,36,COLUMBIA,080,Westside Bapt Church
4653,1.012207,682,073090,073090,13073,073,Columbia,36,COLUMBIA,090,ABILENE BAPTIST
4654,0.825766,688,073110,073110,13073,073,Columbia,36,COLUMBIA,110,Columbia Co. Fire HDQTR
4655,0.630321,2327,245308,245308,13245,245,Richmond,121,RICHMOND,308,308
4656,1.50516,690,073115,073115,13073,073,Columbia,36,COLUMBIA,115,MARTINEZ BAPTIST
4657,0.640239,689,073111,073111,13073,073,Columbia,36,COLUMBIA,111,LAKESIDE MIDDLE
4658,1.559035,698,073136,073136,13073,073,Columbia,36,COLUMBIA,136,BLUERIDGE ELEMENTARY
4659,1.583434,699,073137,073137,13073,073,Columbia,36,COLUMBIA,137,CHRIST THE KING CHURCH
4660,1.941951,2352,245706,245706,13245,245,Richmond,121,RICHMOND,706,706
4661,1.28754,2351,245705,245705,13245,245,Richmond,121,RICHMOND,705,705
4662,1.371616,683,073100,073100,13073,073,Columbia,36,COLUMBIA,100,AUGUSTA CHRISTIAN
4663,1.172247,684,073105,073105,13073,073,Columbia,36,COLUMBIA,105,SAVANNAH RAPIDS PAVILION
4664,1.007712,686,073108,073108,13073,073,Columbia,36,COLUMBIA,108,ACS-Furys Ferry Rd Campus
4665,57.047554,163,0330015,0330015,13033,033,Burke,17,BURKE,0015,SOUTH WAYNESBORO
4666,30.13558,162,0330014,0330014,13033,033,Burke,17,BURKE,0014,NORTH WAYNESBORO
4667,54.556675,153,0330005,0330005,13033,033,Burke,17,BURKE,0005,GREENSCUT
4668,54.504105,2358,245802,245802,13245,245,Richmond,121,RICHMOND,802,802
4669,68.897507,159,0330011,0330011,13033,033,Burke,17,BURKE,0011,TELFAIR
4865,15.001052,2363,245806,245806,13245,245,Richmond,121,RICHMOND,806,806
4866,1.078511,2347,245608,245608,13245,245,Richmond,121,RICHMOND,608,608
4867,3.195191,2365,245808,245808,13245,245,Richmond,121,RICHMOND,808,808
4868,2.725261,2346,245607,245607,13245,245,Richmond,121,RICHMOND,607,607
4869,2.503066,2343,245504,245504,13245,245,Richmond,121,RICHMOND,504,504
4870,3.157184,2345,245605,245605,13245,245,Richmond,121,RICHMOND,605,605
4871,5.308491,2344,245604,245604,13245,245,Richmond,121,RICHMOND,604,604
4872,1.609245,2311,245602,245602,13245,245,Richmond,121,RICHMOND,602,602
4873,2.388939,2362,245805,245805,13245,245,Richmond,121,RICHMOND,805,805
4874,3.26227,2312,245115,245115,13245,245,Richmond,121,RICHMOND,115,115
4875,25.283365,2303,245104,245104,13245,245,Richmond,121,RICHMOND,104,104
4876,1.636826,2337,245503,245503,13245,245,Richmond,121,RICHMOND,503,503
4877,2.382702,2314,245202,245202,13245,245,Richmond,121,RICHMOND,202,202
4878,1.797287,2318,245208,245208,13245,245,Richmond,121,RICHMOND,208,208
4879,1.288399,2319,245210,245210,13245,245,Richmond,121,RICHMOND,210,210
4880,0.689708,2322,245303,245303,13245,245,Richmond,121,RICHMOND,303,303
4881,0.158982,2307,245108,245108,13245,245,Richmond,121,RICHMOND,108,108
4882,0.91662,2316,245204,245204,13245,245,Richmond,121,RICHMOND,204,204
4883,0.697034,2313,245110,245110,13245,245,Richmond,121,RICHMOND,110,110
4884,2.744998,2317,245207,245207,13245,245,Richmond,121,RICHMOND,207,207
4885,0.424055,2304,245105,245105,13245,245,Richmond,121,RICHMOND,105,105
4886,0.798917,2315,245203,245203,13245,245,Richmond,121,RICHMOND,203,203
4887,0.452764,2300,245101,245101,13245,245,Richmond,121,RICHMOND,101,101
4888,0.787458,2326,245307,245307,13245,245,Richmond,121,RICHMOND,307,307
4889,1.335861,2306,245107,245107,13245,245,Richmond,121,RICHMOND,107,107
4890,1.24032,2309,245111,245111,13245,245,Richmond,121,RICHMOND,111,111
4891,1.052893,2301,245102,245102,13245,245,Richmond,121,RICHMOND,102,102
4892,1.240972,2348,245701,245701,13245,245,Richmond,121,RICHMOND,701,701
4893,0.757781,3114,245709,245709,13245,245,Richmond,121,RICHMOND,709,709
4894,0.791932,3115,245708,245708,13245,245,Richmond,121,RICHMOND,708,708
4895,1.964644,2350,245703,245703,13245,245,Richmond,121,RICHMOND,703,703
4896,3.135673,2353,245707,245707,13245,245,Richmond,121,RICHMOND,707,707
4897,3.423301,687,073109,073109,13073,073,Columbia,36,COLUMBIA,109,Stevens Creek Church
4898,1.559865,2349,245702,245702,13245,245,Richmond,121,RICHMOND,702,702
4899,0.907284,2305,245106,245106,13245,245,Richmond,121,RICHMOND,106,106
4900,1.144825,2302,245103,245103,13245,245,Richmond,121,RICHMOND,103,103
4901,0.429707,2308,245109,245109,13245,245,Richmond,121,RICHMOND,109,109
4902,1.214242,2310,245112,245112,13245,245,Richmond,121,RICHMOND,112,112
4903,21.429752,176,03906,03906,13039,039,Camden,20,CAMDEN,06,WEST KINGSLAND
4904,3.12567,178,03908,03908,13039,039,Camden,20,CAMDEN,08,KINGSLAND
4905,13.267094,177,03907,03907,13039,039,Camden,20,CAMDEN,07,NORTH KINGSLAND
4906,108.865891,173,03903,03903,13039,039,Camden,20,CAMDEN,03,WOODBINE
4907,12.444439,184,03914,03914,13039,039,Camden,20,CAMDEN,14,WEST ST. MARYS
4908,3.248237,181,03911,03911,13039,039,Camden,20,CAMDEN,11,ST. MARYS
4909,8.884801,182,03912,03912,13039,039,Camden,20,CAMDEN,12,SOUTH ST. MARYS
4910,17.591993,179,03909,03909,13039,039,Camden,20,CAMDEN,09,EAST KINGSLAND
4911,11.56249,183,03913,03913,13039,039,Camden,20,CAMDEN,13,MUSH BLUFF
4912,59.455044,175,03905,03905,13039,039,Camden,20,CAMDEN,05,HARRIETS BLUFF
4913,176.680695,180,03910,03910,13039,039,Camden,20,CAMDEN,10,NORTH ST. MARYS
4914,53.123528,1596,1271923,1271923,13127,127,Glynn,63,GLYNN,1923,BRK
4915,118.191811,172,03902,03902,13039,039,Camden,20,CAMDEN,02,WAVERLY
4916,47.557228,1597,1271933,1271933,13127,127,Glynn,63,GLYNN,1933,MAR
4917,218.148926,2607,3053B,3053B,13305,305,Wayne,151,WAYNE,3B,GARDI
4918,164.19133,1595,1271713,1271713,13127,127,Glynn,63,GLYNN,1713,SES
4919,9.902803,1598,1271943,1271943,13127,127,Glynn,63,GLYNN,1943,BLY
4920,4.094964,1614,1275943,1275943,13127,127,Glynn,63,GLYNN,5943,ARCO
4921,19.710747,1612,1275923,1275923,13127,127,Glynn,63,GLYNN,5923,HCP
4922,2.200244,1613,1275933,1275933,13127,127,Glynn,63,GLYNN,5933,UPP
5121,0.277463,1496,121SC08H,121SC08H,13121,121,Fulton,60,FULTON,SC08H,SC08H
5122,0.843905,1569,121UC01D,121UC01D,13121,121,Fulton,60,FULTON,UC01D,UC01D
5123,0.143294,1509,121SC17B,121SC17B,13121,121,Fulton,60,FULTON,SC17B,SC17B
5124,0.156328,3061,121SC08I,121SC08I,13121,121,Fulton,60,FULTON,SC08I,SC08I
5125,2.485274,1490,121SC08B,121SC08B,13121,121,Fulton,60,FULTON,SC08B,SC08B
5126,1.260885,1524,121SC29A,121SC29A,13121,121,Fulton,60,FULTON,SC29A,SC29A
5127,0.711502,1521,121SC23B,121SC23B,13121,121,Fulton,60,FULTON,SC23B,SC23B
5128,0.944041,1498,121SC09B,121SC09B,13121,121,Fulton,60,FULTON,SC09B,SC09B
5129,0.811203,1502,121SC11B,121SC11B,13121,121,Fulton,60,FULTON,SC11B,SC11B
5130,0.828559,1501,121SC11A,121SC11A,13121,121,Fulton,60,FULTON,SC11A,SC11A
5131,0.308152,1568,121UC01C,121UC01C,13121,121,Fulton,60,FULTON,UC01C,UC01C
5132,0.085615,1576,121UC033,121UC033,13121,121,Fulton,60,FULTON,UC033,UC033
5133,1.298373,1393,121CP084,121CP084,13121,121,Fulton,60,FULTON,CP084,CP084
5134,0.176677,1492,121SC08D,121SC08D,13121,121,Fulton,60,FULTON,SC08D,SC08D
5135,0.542884,1567,121UC01B,121UC01B,13121,121,Fulton,60,FULTON,UC01B,UC01B
5136,0.646364,1499,121SC09C,121SC09C,13121,121,Fulton,60,FULTON,SC09C,SC09C
5137,0.635407,1497,121SC09A,121SC09A,13121,121,Fulton,60,FULTON,SC09A,SC09A
5138,0.771391,1500,121SC10,121SC10,13121,121,Fulton,60,FULTON,SC10,SC10
5139,0.24093,1391,121CP081,121CP081,13121,121,Fulton,60,FULTON,CP081,CP081
5140,0.76568,1570,121UC01E,121UC01E,13121,121,Fulton,60,FULTON,UC01E,UC01E
5141,0.070699,1508,121SC17A,121SC17A,13121,121,Fulton,60,FULTON,SC17A,SC17A
5142,0.669701,2869,121SC18D,121SC18D,13121,121,Fulton,60,FULTON,SC18D,SC18D
5143,1.250306,1510,121SC17C,121SC17C,13121,121,Fulton,60,FULTON,SC17C,SC17C
5144,0.286086,1514,121SC19A,121SC19A,13121,121,Fulton,60,FULTON,SC19A,SC19A
5145,3.054451,1405,121EP04B,121EP04B,13121,121,Fulton,60,FULTON,EP04B,EP04B
5146,1.246488,1511,121SC18A,121SC18A,13121,121,Fulton,60,FULTON,SC18A,SC18A
5147,1.281917,1319,12111E3,12111E3,13121,121,Fulton,60,FULTON,11E3,11E3
5148,1.834344,1317,12111E1,12111E1,13121,121,Fulton,60,FULTON,11E1,11E1
5149,0.417122,1318,12111E2,12111E2,13121,121,Fulton,60,FULTON,11E2,11E2
5150,1.022959,1515,121SC19B,121SC19B,13121,121,Fulton,60,FULTON,SC19B,SC19B
5151,0.014836,2766,121SC08J,121SC08J,13121,121,Fulton,60,FULTON,SC08J,SC08J
5152,0.240651,1381,121CP052,121CP052,13121,121,Fulton,60,FULTON,CP052,CP052
5153,0.740987,1404,121EP04A,121EP04A,13121,121,Fulton,60,FULTON,EP04A,EP04A
5154,0.021684,1387,121CP07C,121CP07C,13121,121,Fulton,60,FULTON,CP07C,CP07C
5155,0.887453,2765,121CP05C,121CP05C,13121,121,Fulton,60,FULTON,CP05C,CP05C
5156,0.183234,1385,121CP07A,121CP07A,13121,121,Fulton,60,FULTON,CP07A,CP07A
5157,0.013937,1389,121CP07E,121CP07E,13121,121,Fulton,60,FULTON,CP07E,CP07E
5158,0.04025,1388,121CP07D,121CP07D,13121,121,Fulton,60,FULTON,CP07D,CP07D
5159,0.983678,1327,12111P,12111P,13121,121,Fulton,60,FULTON,11P,11P
5160,1.550633,1406,121EP04C,121EP04C,13121,121,Fulton,60,FULTON,EP04C,EP04C
5161,0.778359,1322,12111J,12111J,13121,121,Fulton,60,FULTON,11J,11J
5377,1.076574,1572,121UC02B,121UC02B,13121,121,Fulton,60,FULTON,UC02B,UC02B
5378,1.692035,2836,121SC05C,121SC05C,13121,121,Fulton,60,FULTON,SC05C,SC05C
5379,0.024221,1491,121SC08C,121SC08C,13121,121,Fulton,60,FULTON,SC08C,SC08C
5380,0.788034,1482,121SC05B,121SC05B,13121,121,Fulton,60,FULTON,SC05B,SC05B
5381,1.739501,1513,121SC18C,121SC18C,13121,121,Fulton,60,FULTON,SC18C,SC18C
5382,1.112523,1512,121SC18B,121SC18B,13121,121,Fulton,60,FULTON,SC18B,SC18B
5383,8.336644,1027,097784,097784,13097,097,Douglas,48,DOUGLAS,784,FACTORY SHOALS
5384,13.869047,1012,0971275,0971275,13097,097,Douglas,48,DOUGLAS,1275,Lithia Springs High School
5385,2.489909,1011,0971274,0971274,13097,097,Douglas,48,DOUGLAS,1274,First Baptist Lithia Springs
5386,3.493675,1007,0971270,0971270,13097,097,Douglas,48,DOUGLAS,1270,Atlanta West Pentecostal
5387,1.17769,1476,121SC01A,121SC01A,13121,121,Fulton,60,FULTON,SC01A,SC01A
5388,3.369346,2807,121SC31,121SC31,13121,121,Fulton,60,FULTON,SC31,SC31
5389,2.663337,1478,121SC01C,121SC01C,13121,121,Fulton,60,FULTON,SC01C,SC01C
5390,2.020221,1507,121SC16A,121SC16A,13121,121,Fulton,60,FULTON,SC16A,SC16A
5391,0.392088,2706,121SC02A,121SC02A,13121,121,Fulton,60,FULTON,SC02A,SC02A
5392,1.736868,1413,121SC33,121SC33,13121,121,Fulton,60,FULTON,SC33,SC33
5393,1.755387,2866,121SC16B,121SC16B,13121,121,Fulton,60,FULTON,SC16B,SC16B
5394,0.345381,2712,12111C3,12111C3,13121,121,Fulton,60,FULTON,11C3,11C3
5395,0.85928,496,067BT01,067BT01,13067,067,Cobb,33,COBB,BT01,BRYANT 01
5396,3.604925,586,067PE01,067PE01,13067,067,Cobb,33,COBB,PE01,PEBBLEBROOK 01
5397,2.945963,549,067MA02,067MA02,13067,067,Cobb,33,COBB,MA02,MABLETON 02
5398,5.639565,497,067BT02,067BT02,13067,067,Cobb,33,COBB,BT02,BRYANT 02
5399,2.790632,2806,121SC32,121SC32,13121,121,Fulton,60,FULTON,SC32,SC32
5400,1.509359,598,067RS01,067RS01,13067,067,Cobb,33,COBB,RS01,RIVERSIDE 01
5401,1.929219,529,067HL01,067HL01,13067,067,Cobb,33,COBB,HL01,HARMONY-LELAND 01
5402,2.376152,1566,121UC01A,121UC01A,13121,121,Fulton,60,FULTON,UC01A,UC01A
5403,2.343214,1574,121UC031,121UC031,13121,121,Fulton,60,FULTON,UC031,UC031
5404,0.24725,1493,121SC08E,121SC08E,13121,121,Fulton,60,FULTON,SC08E,SC08E
5405,0.015134,1525,121SC29B,121SC29B,13121,121,Fulton,60,FULTON,SC29B,SC29B
5406,0.239183,1577,121UC035,121UC035,13121,121,Fulton,60,FULTON,UC035,UC035
5633,141.153275,2507,281990,281990,13281,281,Towns,139,TOWNS,990,HIAWASSEE
5634,58.322544,1807,13707,13707,13137,137,Habersham,68,HABERSHAM,07,AMYS CREEK
5635,116.293381,1801,13701,13701,13137,137,Habersham,68,HABERSHAM,01,HABERSHAM NORTH
5636,377.060455,2293,241RABUN,241RABUN,13241,241,Rabun,119,RABUN,RABUN,RABUN COUNTY
5637,50.067253,2443,265172,265172,13265,265,Taliaferro,131,TALIAFERRO,172,SHARON
5638,52.750648,2655,3171,3171,13317,317,Wilkes,157,WILKES,1,SENIOR CITIZEN CENTER
5639,27.155773,2658,3173A,3173A,13317,317,Wilkes,157,WILKES,3A,EDWARD B POPE CENTER
5640,29.767509,2660,3174A,3174A,13317,317,Wilkes,157,WILKES,4A,COURTHOUSE
5641,107.780762,2656,3172A,3172A,13317,317,Wilkes,157,WILKES,2A,YOUNG FAMER'S BLDG
5642,83.262352,2657,3172B,3172B,13317,317,Wilkes,157,WILKES,2B,METASVILLE FIRE STA
5643,114.772331,2661,3174B,3174B,13317,317,Wilkes,157,WILKES,4B,TIGNALL SCH LUNCH RM
5644,42.025841,1054,105191,105191,13105,105,Elbert,52,ELBERT,191,ELIAM
5645,30.416294,1053,105190,105190,13105,105,Elbert,52,ELBERT,190,LONGSTREET
5646,31.004026,1055,105192,105192,13105,105,Elbert,52,ELBERT,192,PETERSBURG
5647,104.599754,2060,189101,189101,13189,189,McDuffie,97,MCDUFFIE,101,NMCDUFFIE
5648,22.667227,2032,1811-B,1811-B,13181,181,Lincoln,90,LINCOLN,1-B,LINCOLN CLUB HOUSE
5649,29.248894,2033,1812,1812,13181,181,Lincoln,90,LINCOLN,2,LINCOLN CENTER
5650,21.479195,2034,1813-A,1813-A,13181,181,Lincoln,90,LINCOLN,3-A,FAITH TEMPLE OF LINCOLN
5651,31.409021,668,073040,073040,13073,073,Columbia,36,COLUMBIA,040,EUBANK/BLANCHARD CTR
5652,32.423668,2035,1813-B,1813-B,13181,181,Lincoln,90,LINCOLN,3-B,TABERNACLE
5653,60.127312,2037,1814-B,1814-B,13181,181,Lincoln,90,LINCOLN,4-B,MARTINS CROSSROAD
5654,67.308403,2031,1811-A,1811-A,13181,181,Lincoln,90,LINCOLN,1-A,MIDWAY
5655,24.126245,2036,1814-A,1814-A,13181,181,Lincoln,90,LINCOLN,4-A,BETHANY CHURCH
5656,58.459156,1057,105196,105196,13105,105,Elbert,52,ELBERT,196,MOSS-RUCKERSVILLE
5657,29.160378,1059,105199,105199,13105,105,Elbert,52,ELBERT,199,GAINES
5658,25.340387,670,073051,073051,13073,073,Columbia,36,COLUMBIA,051,Damascus Bapt Church
5659,35.663937,669,073050,073050,13073,073,Columbia,36,COLUMBIA,050,Second Mt. Carmel Baptist Church
5660,1.631577,675,073064,073064,13073,073,Columbia,36,COLUMBIA,064,Grace Baptist Church
5661,5.597323,672,073061,073061,13073,073,Columbia,36,COLUMBIA,061,Greenbrier High
5662,3.365308,694,073131,073131,13073,073,Columbia,36,COLUMBIA,131,JOURNEY COMM CHURCH
5663,0.895714,674,073063,073063,13073,073,Columbia,36,COLUMBIA,063,Riverview Church
5664,2.518388,695,073132,073132,13073,073,Columbia,36,COLUMBIA,132,WESLEY METHODIST
5665,2.763563,697,073135,073135,13073,073,Columbia,36,COLUMBIA,135,CHRIST CHURCH PRESBYTERIAN
5666,3.145253,685,073107,073107,13073,073,Columbia,36,COLUMBIA,107,GOSPEL WATER BRANCH
5889,5.022363,311,0518-01C,0518-01C,13051,051,Chatham,25,CHATHAM,8-01C,8-01C R.M.G. Civil Rights Museum
5890,1.338044,263,0513-13C,0513-13C,13051,051,Chatham,25,CHATHAM,3-13C,3-13C NEW COV 7 DAY ADV CH
5891,4.421968,239,0511-12C,0511-12C,13051,051,Chatham,25,CHATHAM,1-12C,1-12C ISLE OF HOPE BAPTIST
5892,0.5013,257,0513-05C,0513-05C,13051,051,Chatham,25,CHATHAM,3-05C,3-05C NEW GENERATIONS CATHEDRAL
5893,3.094894,262,0513-12C,0513-12C,13051,051,Chatham,25,CHATHAM,3-12C,3-12C THUNDERBOLT MUNI COMPLEX
5894,5.234332,243,0511-17C,0511-17C,13051,051,Chatham,25,CHATHAM,1-17C,1-17C Islands Christian Church
5895,0.31809,256,0513-04C,0513-04C,13051,051,Chatham,25,CHATHAM,3-04C,3-04C FIRST AFRICAN BAPTIST CHURCH
5896,1.32171,255,0513-03C,0513-03C,13051,051,Chatham,25,CHATHAM,3-03C,3-03C SAVANNAH HIGH SCHOOL
5897,4.897956,265,0512-06C,0512-06C,13051,051,Chatham,25,CHATHAM,2-06C,2-06C ELI WHITNEY COMPLEX
5898,7.941399,316,0518-07C,0518-07C,13051,051,Chatham,25,CHATHAM,8-07C,8-07C Woodville-Tompkins TI
5899,8.934484,1041,1032C,1032C,13103,103,Effingham,51,EFFINGHAM,2C,2C
5900,2.364998,3140,1035C,1035C,13103,103,Effingham,51,EFFINGHAM,5C,5C
5901,9.165439,1049,1035A,1035A,13103,103,Effingham,51,EFFINGHAM,5A,5A
5902,27.600525,1051,1035D,1035D,13103,103,Effingham,51,EFFINGHAM,5D,5D
5903,12.336303,1050,1035B,1035B,13103,103,Effingham,51,EFFINGHAM,5B,5B
5904,26.378798,1046,1034A,1034A,13103,103,Effingham,51,EFFINGHAM,4A,4A
5905,3.032753,271,0514-08C,0514-08C,13051,051,Chatham,25,CHATHAM,4-08C,4-08C Wilmington Island Pres Church
5906,2.683028,270,0514-07C,0514-07C,13051,051,Chatham,25,CHATHAM,4-07C,4-07C Wilmington Island UMC
5907,2.253241,267,0514-04C,0514-04C,13051,051,Chatham,25,CHATHAM,4-04C,4-04C Lighthouse Baptist Church
5908,7.914906,269,0514-06C,0514-06C,13051,051,Chatham,25,CHATHAM,4-06C,4-06C First Baptist of the Island
5909,1.586372,268,0514-05C,0514-05C,13051,051,Chatham,25,CHATHAM,4-05C,4-05C St Francis Episcopal Church
5910,17.722282,325,051XFTPU,,,,,,,,
5911,5.824825,266,0514-02C,0514-02C,13051,051,Chatham,25,CHATHAM,4-02C,4-02C Islands High School Annex
5912,1.170753,273,0514-11C,0514-11C,13051,051,Chatham,25,CHATHAM,4-11C,4-11C Island Old School Cafe
5913,61.339344,2388,25104,25104,13251,251,Screven,124,SCREVEN,04,JENK HILL FIRE STA
5914,23.971605,2396,25112,25112,13251,251,Screven,124,SCREVEN,12,COOPERVILLE FIRE STATION
5915,33.189816,2393,25109,25109,13251,251,Screven,124,SCREVEN,09,GREENHILL CHURCH
5916,6.168161,2385,25101,25101,13251,251,Screven,124,SCREVEN,01,SYLVANIA
5917,61.734741,2386,25102,25102,13251,251,Screven,124,SCREVEN,02,HUNTERS
5918,81.856613,2390,25106,25106,13251,251,Screven,124,SCREVEN,06,BAY BRANCH
5919,10.19907,2392,25108,25108,13251,251,Screven,124,SCREVEN,08,SCREVEN REC DEPT
5920,49.827419,157,0330009,0330009,13033,033,Burke,17,BURKE,0009,SARDIS
5921,19.718153,2394,25110,25110,13251,251,Screven,124,SCREVEN,10,SR CITIZENS CENTER
5922,202.439651,2391,25107,25107,13251,251,Screven,124,SCREVEN,07,HILTONIA
5923,60.416695,2387,25103,25103,13251,251,Screven,124,SCREVEN,03,NEWINGTON
5924,43.977962,2395,25111,25111,13251,251,Screven,124,SCREVEN,11,JACKSON FIRE STATION
5925,98.765625,151,0330003,0330003,13033,033,Burke,17,BURKE,0003,GIRARD
5926,48.934952,3141,055968,055968,13055,055,Chattooga,27,CHATTOOGA,968,MENLO
5927,30.787807,186,0451006,0451006,13045,045,Carroll,22,CARROLL,1006,KANSAS
5928,22.506617,1851,14304,14304,13143,143,Haralson,71,HARALSON,04,BUNCOMBE
5929,28.052151,1859,14312,14312,13143,143,Haralson,71,HARALSON,12,TALLAPOOSA
5930,32.402763,1858,14311,14311,13143,143,Haralson,71,HARALSON,11,BEREA-STEADMAN
5931,18.959751,1860,14313,14313,13143,143,Haralson,71,HARALSON,13,WACO
5932,43.949127,1850,14303,14303,13143,143,Haralson,71,HARALSON,03,BUCHANAN
5933,57.541317,2279,23302,23302,13233,233,Polk,115,POLK,02,BLOOMING GROVE
5934,23.602505,1855,14308,14308,13143,143,Haralson,71,HARALSON,08,LITTLE CREEK
5935,12.836239,1854,14307,14307,13143,143,Haralson,71,HARALSON,07,FELTON
5936,45.633247,2284,23307,23307,13233,233,Polk,115,POLK,07,YOUNGS GROVE
6145,62.101059,2282,23305,23305,13233,233,Polk,115,POLK,05,LAKE CREEK
6146,17.450974,2280,23303,23303,13233,233,Polk,115,POLK,03,CEDARTOWN
6147,18.094021,191,0451371,0451371,13045,045,Carroll,22,CARROLL,1371,BURWELL
6148,25.703861,190,0451240,0451240,13045,045,Carroll,22,CARROLL,1240,MT ZION
6149,5.667309,208,045714A4,045714A4,13045,045,Carroll,22,CARROLL,714A4,UNIVERSITY OF W GA
6150,9.077514,205,045714A1,045714A1,13045,045,Carroll,22,CARROLL,714A1,WEST CARROLLTON
6151,2.592483,210,045714A6,045714A6,13045,045,Carroll,22,CARROLL,714A6,TABERNACLE CHURCH
6152,1.8225,209,045714A5,045714A5,13045,045,Carroll,22,CARROLL,714A5,COUNTY ADMIN BLDG
6153,17.705959,193,0451496,0451496,13045,045,Carroll,22,CARROLL,1496,BOWDON JUNCTION
6154,5.684356,211,045714BN,045714BN,13045,045,Carroll,22,CARROLL,714BN,BURSON CENTER
6155,22.802876,1849,14302,14302,13143,143,Haralson,71,HARALSON,02,BREMEN
6156,23.276913,1852,14305,14305,13143,143,Haralson,71,HARALSON,05,CORINTH
6157,18.917349,1857,14310,14310,13143,143,Haralson,71,HARALSON,10,SEVENTH
6158,4.433404,207,045714A3,045714A3,13045,045,Carroll,22,CARROLL,714A3,BONNER
6159,3.518091,206,045714A2,045714A2,13045,045,Carroll,22,CARROLL,714A2,LAKESHORE REC CENTER
6160,18.340935,197,045501,045501,13045,045,Carroll,22,CARROLL,501,BETHANY
6161,20.694769,189,0451152,0451152,13045,045,Carroll,22,CARROLL,1152,CENTER POINT
6162,22.799419,188,0451122,0451122,13045,045,Carroll,22,CARROLL,1122,SANDHILL
6163,6.892505,202,045650,045650,13045,045,Carroll,22,CARROLL,650,TEMPLE CITY
6164,21.579525,201,045649,045649,13045,045,Carroll,22,CARROLL,649,TEMPLE COUNTY
6165,15.677816,198,045640,045640,13045,045,Carroll,22,CARROLL,640,V R COUNTY SOUTH
6166,12.847599,199,045641,045641,13045,045,Carroll,22,CARROLL,641,V R COUNTY NORTH
6167,11.755804,1856,14309,14309,13143,143,Haralson,71,HARALSON,09,MT VIEW
6168,24.204176,1853,14306,14306,13143,143,Haralson,71,HARALSON,06,TWENTIETH
6169,26.558849,2281,23304,23304,13233,233,Polk,115,POLK,04,FISH CREEK
6170,16.49589,2239,2230016C,2230016C,13223,223,Paulding,110,PAULDING,0016C,Beulahland Baptist Church
6171,29.715113,2240,2230017C,2230017C,13223,223,Paulding,110,PAULDING,0017C,Paulding County Airport
6172,54.985527,2283,23306,23306,13233,233,Polk,115,POLK,06,ROCKMART
6173,47.956089,2278,23301,23301,13233,233,Polk,115,POLK,01,ARAGON
6174,37.579697,1126,115020,115020,13115,115,Floyd,57,FLOYD,020,CAVE SPRING
6175,53.8633,1131,115045,115045,13115,115,Floyd,57,FLOYD,045,FOSTERS MILL
6176,53.808128,1138,115080,115080,13115,115,Floyd,57,FLOYD,080,NORTH CAROLINA
6177,37.280598,1125,115015,115015,13115,115,Floyd,57,FLOYD,015,BARKERS
6178,12.347733,1144,115125,115125,13115,115,Floyd,57,FLOYD,125,VANNS VALLEY
6401,19.44956,1370,121CH03,121CH03,13121,121,Fulton,60,FULTON,CH03,CH03
6402,16.274319,1009,0971272,0971272,13097,097,Douglas,48,DOUGLAS,1272,PRAYS MILL GYM
6403,1.956207,1368,121CH01,121CH01,13121,121,Fulton,60,FULTON,CH01,CH01
6404,11.401867,1369,121CH02,121CH02,13121,121,Fulton,60,FULTON,CH02,CH02
6405,13.748725,1022,097736S,097736S,13097,097,Douglas,48,DOUGLAS,736S,CHURCH AT CHAPEL HILL
6406,3.430048,1019,097734,097734,13097,097,Douglas,48,DOUGLAS,734,BRIGHT STAR
6407,4.128062,1020,097735,097735,13097,097,Douglas,48,DOUGLAS,735,DORSETT SHOALS
6408,12.605684,1005,0971259,0971259,13097,097,Douglas,48,DOUGLAS,1259,WINSTON
