STATEFP20,COUNTYFP20,VTDST20,GEOID20,NAME20,GEOID,ADJPOP,TAWHITEALN,TABLACKCMB,TAAIANCMB,TAASIANCMB,TANHOPICMB,TAOTHERALN,TA2RACE,TAHISPANIC
32,003,006109,32003006109,6109,7000000US32003006109,3787,1135,651,94,1280,74,378,475,888
32,003,006362,32003006362,6362,7000000US32003006362,2643,788,183,88,143,58,954,604,1823
32,003,006424,32003006424,6424,7000000US32003006424,2902,941,422,63,770,20,493,324,865
32,003,006431,32003006431,6431,7000000US32003006431,1994,852,210,79,501,33,208,266,486
32,003,006434,32003006434,6434,7000000US32003006434,1177,460,122,21,300,22,183,139,312
32,003,006440,32003006440,6440,7000000US32003006440,2312,817,222,40,831,40,220,290,514
32,003,006463,32003006463,6463,7000000US32003006463,2205,888,578,57,363,42,210,306,485
32,003,006467,32003006467,6467,7000000US32003006467,867,353,70,17,300,19,58,130,151
32,003,006468,32003006468,6468,7000000US32003006468,3599,1607,386,86,1061,80,227,499,722
32,003,006469,32003006469,6469,7000000US32003006469,2800,1322,323,63,712,102,196,394,495
32,003,006470,32003006470,6470,7000000US32003006470,3128,1290,352,48,1015,49,239,362,546
32,003,006471,32003006471,6471,7000000US32003006471,3238,1297,448,79,966,71,252,434,609
32,003,006475,32003006475,6475,7000000US32003006475,3274,1237,639,69,892,104,247,556,673
32,003,006477,32003006477,6477,7000000US32003006477,1799,889,208,44,491,38,104,197,279
32,003,006484,32003006484,6484,7000000US32003006484,982,596,34,14,267,7,39,87,115
32,003,006486,32003006486,6486,7000000US32003006486,1837,753,162,39,649,91,139,278,363
32,003,006487,32003006487,6487,7000000US32003006487,1665,1214,39,65,53,15,176,186,386
32,003,006488,32003006488,6488,7000000US32003006488,242,163,4,10,22,9,14,44,38
32,003,006490,32003006490,6490,7000000US32003006490,1629,788,125,46,480,47,78,281,265
32,003,006492,32003006492,6492,7000000US32003006492,6063,1980,782,121,2412,189,456,842,1107
32,003,006493,32003006493,6493,7000000US32003006493,2155,1130,241,60,480,60,93,308,356
32,003,006494,32003006494,6494,7000000US32003006494,1442,847,123,40,255,29,55,266,248
32,003,006496,32003006496,6496,7000000US32003006496,0,0,0,0,0,0,0,0,0
32,003,006497,32003006497,6497,7000000US32003006497,3312,1723,391,63,681,55,223,428,579
32,003,006498,32003006498,6498,7000000US32003006498,256,196,15,8,25,4,13,24,29
32,003,006499,32003006499,6499,7000000US32003006499,4294,1910,512,151,1081,135,341,788,1078
32,003,006500,32003006500,6500,7000000US32003006500,52,37,4,4,5,0,0,11,8
32,003,006512,32003006512,6512,7000000US32003006512,1794,1270,69,15,373,4,20,157,111
32,003,006513,32003006513,6513,7000000US32003006513,819,565,13,7,195,0,12,66,63
32,003,006514,32003006514,6514,7000000US32003006514,2416,1494,206,47,382,44,104,327,371
32,003,006515,32003006515,6515,7000000US32003006515,1259,952,51,10,181,6,27,102,106
32,003,006517,32003006517,6517,7000000US32003006517,3463,2233,217,68,650,41,105,418,424
32,003,006520,32003006520,6520,7000000US32003006520,1910,1147,180,37,291,33,134,256,338
32,003,006521,32003006521,6521,7000000US32003006521,2100,1317,131,26,424,20,104,218,301
32,003,006522,32003006522,6522,7000000US32003006522,1361,948,67,23,189,9,34,160,155
32,003,006526,32003006526,6526,7000000US32003006526,1073,791,56,9,163,11,14,78,70
32,003,006527,32003006527,6527,7000000US32003006527,4252,2724,205,50,926,35,130,481,498
32,003,006530,32003006530,6530,7000000US32003006530,2283,1291,157,51,463,62,144,357,466
32,003,006531,32003006531,6531,7000000US32003006531,4707,1914,612,141,1266,149,469,768,1038
32,003,006533,32003006533,6533,7000000US32003006533,2578,1019,270,64,772,115,238,404,538
32,003,006538,32003006538,6538,7000000US32003006538,1818,856,236,59,464,38,102,242,318
32,003,006539,32003006539,6539,7000000US32003006539,3178,1416,436,104,729,106,244,493,733
32,003,006540,32003006540,6540,7000000US32003006540,3787,1547,414,90,1196,85,197,677,778
32,003,006544,32003006544,6544,7000000US32003006544,2059,1009,216,43,522,56,129,328,368
32,003,006545,32003006545,6545,7000000US32003006545,2538,1194,359,61,604,57,179,303,446
32,003,006547,32003006547,6547,7000000US32003006547,3694,1526,473,71,1071,131,271,571,726
32,003,006548,32003006548,6548,7000000US32003006548,2473,1267,335,74,463,76,166,380,492
32,003,006549,32003006549,6549,7000000US32003006549,2774,1231,295,51,776,78,191,410,595
32,003,006600,32003006600,6600,7000000US32003006600,2422,1243,191,72,702,58,85,411,364
32,003,006601,32003006601,6601,7000000US32003006601,3006,1420,253,154,247,57,497,644,1247
32,003,006602,32003006602,6602,7000000US32003006602,2104,1179,207,66,256,42,216,319,518
32,003,006604,32003006604,6604,7000000US32003006604,2763,1365,502,78,345,43,300,353,682
32,003,006605,32003006605,6605,7000000US32003006605,298,109,87,4,27,4,29,46,73
32,003,006606,32003006606,6606,7000000US32003006606,3804,1036,623,135,214,77,1158,784,2189
32,003,006607,32003006607,6607,7000000US32003006607,3002,1026,379,106,288,56,833,531,1606
32,003,006608,32003006608,6608,7000000US32003006608,715,205,152,24,79,21,168,89,301
32,003,006609,32003006609,6609,7000000US32003006609,3463,1467,490,97,919,111,238,592,715
32,003,006610,32003006610,6610,7000000US32003006610,4728,2503,473,91,1128,126,240,644,700
32,003,006611,32003006611,6611,7000000US32003006611,1502,852,215,54,168,17,114,205,325
32,003,006612,32003006612,6612,7000000US32003006612,3516,1118,568,102,409,81,992,493,1557
32,003,006613,32003006613,6613,7000000US32003006613,1621,797,176,36,300,70,172,234,388
32,003,006614,32003006614,6614,7000000US32003006614,2,2,0,0,0,0,0,0,0
32,003,006615,32003006615,6615,7000000US32003006615,687,447,30,15,108,4,54,61,121
32,003,006617,32003006617,6617,7000000US32003006617,2,2,0,0,0,0,0,0,0
32,003,006621,32003006621,6621,7000000US32003006621,2175,1077,345,95,299,46,224,327,547
32,003,006622,32003006622,6622,7000000US32003006622,3242,1205,957,66,348,38,373,447,885
32,003,006625,32003006625,6625,7000000US32003006625,1460,897,157,31,209,9,123,125,208
32,003,006631,32003006631,6631,7000000US32003006631,1383,836,176,39,152,13,111,141,224
32,003,006632,32003006632,6632,7000000US32003006632,1340,774,218,13,164,18,104,116,236
32,003,006633,32003006633,6633,7000000US32003006633,2423,1202,442,87,272,37,245,320,562
32,003,006634,32003006634,6634,7000000US32003006634,1434,920,162,26,195,27,64,152,216
32,003,006635,32003006635,6635,7000000US32003006635,2051,1255,227,26,294,14,152,198,326
32,003,006642,32003006642,6642,7000000US32003006642,1327,845,111,33,138,24,102,190,280
32,003,006643,32003006643,6643,7000000US32003006643,2120,1249,239,61,286,43,155,276,384
32,003,006644,32003006644,6644,7000000US32003006644,2574,1550,263,61,422,40,158,297,416
32,003,006645,32003006645,6645,7000000US32003006645,2432,1536,220,37,322,49,135,279,402
32,003,006648,32003006648,6648,7000000US32003006648,3162,1266,422,93,914,161,275,455,712
32,003,006649,32003006649,6649,7000000US32003006649,3399,1370,541,81,868,125,309,482,813
32,003,006651,32003006651,6651,7000000US32003006651,2181,1274,171,66,372,42,161,330,429
32,003,006652,32003006652,6652,7000000US32003006652,1037,739,70,5,147,22,19,85,91
32,003,006653,32003006653,6653,7000000US32003006653,2225,1325,186,40,473,22,88,260,292
32,003,006654,32003006654,6654,7000000US32003006654,2294,1278,328,49,299,24,194,296,456
32,003,006655,32003006655,6655,7000000US32003006655,1965,1290,181,43,262,37,87,225,305
32,003,006656,32003006656,6656,7000000US32003006656,2311,1031,277,20,757,54,93,283,289
32,003,006657,32003006657,6657,7000000US32003006657,3186,1416,354,46,1076,80,159,399,433
32,003,006658,32003006658,6658,7000000US32003006658,4807,1811,616,79,1886,82,175,590,624
32,003,006661,32003006661,6661,7000000US32003006661,1991,1224,170,52,303,28,111,257,323
32,003,006662,32003006662,6662,7000000US32003006662,1255,900,93,31,113,18,40,153,171
32,003,006663,32003006663,6663,7000000US32003006663,1723,853,351,49,209,39,147,221,321
32,003,006664,32003006664,6664,7000000US32003006664,1858,1027,251,23,205,17,193,244,409
32,003,006665,32003006665,6665,7000000US32003006665,2262,1301,305,46,330,38,137,286,340
32,003,006666,32003006666,6666,7000000US32003006666,3449,1579,352,81,1008,135,196,558,642
32,003,006667,32003006667,6667,7000000US32003006667,2317,1275,168,49,547,60,129,369,448
32,003,006671,32003006671,6671,7000000US32003006671,1421,784,228,32,160,11,130,176,324
32,003,006672,32003006672,6672,7000000US32003006672,1669,930,165,51,235,47,129,311,429
32,003,006673,32003006673,6673,7000000US32003006673,3819,1783,622,109,774,65,309,467,701
32,003,006674,32003006674,6674,7000000US32003006674,2328,800,269,24,888,72,205,248,401
32,003,006675,32003006675,6675,7000000US32003006675,2070,811,169,46,847,40,117,186,263
32,003,006681,32003006681,6681,7000000US32003006681,1852,1244,115,20,286,17,94,170,231
32,003,006683,32003006683,6683,7000000US32003006683,936,578,54,13,145,9,42,153,169
32,003,006684,32003006684,6684,7000000US32003006684,941,605,29,31,178,12,52,108,136
32,003,006685,32003006685,6685,7000000US32003006685,2825,1058,405,88,558,44,536,317,914
32,003,006686,32003006686,6686,7000000US32003006686,2122,758,262,78,404,56,456,367,853
32,003,006691,32003006691,6691,7000000US32003006691,1486,589,192,49,291,29,243,194,454
32,003,006692,32003006692,6692,7000000US32003006692,1407,680,81,43,265,34,204,224,470
32,003,006693,32003006693,6693,7000000US32003006693,3883,1922,773,66,547,79,326,459,772
32,003,006694,32003006694,6694,7000000US32003006694,1602,718,196,58,451,37,103,261,312
32,003,006695,32003006695,6695,7000000US32003006695,2302,943,286,48,714,64,188,241,421
32,003,006700,32003006700,6700,7000000US32003006700,370,286,64,0,8,0,11,3,16
32,003,006701,32003006701,6701,7000000US32003006701,1166,582,164,24,253,9,94,112,179
32,003,006702,32003006702,6702,7000000US32003006702,1845,912,194,33,486,41,115,197,289
32,003,006703,32003006703,6703,7000000US32003006703,3560,1810,512,43,635,73,330,439,720
32,003,006704,32003006704,6704,7000000US32003006704,2225,877,214,91,380,39,436,398,830
32,003,006705,32003006705,6705,7000000US32003006705,3100,664,656,96,499,33,952,396,1472
32,003,006706,32003006706,6706,7000000US32003006706,2942,684,434,72,547,87,956,365,1382
32,003,006707,32003006707,6707,7000000US32003006707,3097,1499,568,79,627,68,171,390,488
32,003,006708,32003006708,6708,7000000US32003006708,2477,1121,375,45,551,56,210,276,460
32,003,006709,32003006709,6709,7000000US32003006709,1524,731,162,21,497,28,64,131,193
32,003,006710,32003006710,6710,7000000US32003006710,7375,1742,1574,202,1630,171,1641,929,2681
32,003,006711,32003006711,6711,7000000US32003006711,0,0,0,0,0,0,0,0,0
32,003,006712,32003006712,6712,7000000US32003006712,748,479,49,29,112,16,28,114,123
32,003,006713,32003006713,6713,7000000US32003006713,1107,391,179,25,354,55,78,159,198
32,003,006714,32003006714,6714,7000000US32003006714,1407,326,203,28,741,46,90,145,188
32,003,006715,32003006715,6715,7000000US32003006715,2206,652,384,40,826,60,157,276,403
32,003,006716,32003006716,6716,7000000US32003006716,3546,1761,336,72,940,56,208,508,688
32,003,006717,32003006717,6717,7000000US32003006717,1828,978,117,19,494,27,94,252,354
32,003,006718,32003006718,6718,7000000US32003006718,1925,538,295,40,800,72,114,252,308
32,003,006719,32003006719,6719,7000000US32003006719,3223,1283,268,36,1195,80,239,422,626
32,003,006720,32003006720,6720,7000000US32003006720,1350,653,126,28,371,28,84,175,233
32,003,006721,32003006721,6721,7000000US32003006721,3113,1106,562,114,940,150,226,419,559
32,003,006722,32003006722,6722,7000000US32003006722,69,35,3,1,18,3,3,25,10
32,003,006723,32003006723,6723,7000000US32003006723,260,228,1,10,6,3,6,16,11
32,003,006724,32003006724,6724,7000000US32003006724,3654,1066,479,45,1695,105,198,379,528
32,003,006725,32003006725,6725,7000000US32003006725,3736,1628,395,82,1230,83,211,468,603
